NAME,B19013_001E,B01003_001E,B01002_001E,B15003_022E,B15003_023E,B25003_001E,B25003_002E,B25077_001E,metropolitan statistical area/micropolitan statistical area,year
"Pontiac, IL Micro Area",54254,37689,41.3,2502,1116,14464,10578,107200,38700,2015
"Poplar Bluff, MO Micro Area",35738,42951,40.0,2650,1169,16730,10898,93300,38740,2015
"Portales, NM Micro Area",35546,19908,29.4,1425,894,7139,4170,118500,38780,2015
"Port Angeles, WA Micro Area",47253,72397,50.1,8007,3917,31321,21864,217100,38820,2015
"Port Clinton, OH Micro Area",53914,41162,47.3,4135,1842,17334,13775,138800,38840,2015
"Portland-South Portland, ME Metro Area",58584,520893,42.9,90270,34734,214667,150789,234400,38860,2015
"Portland-Vancouver-Hillsboro, OR-WA Metro Area",60286,2320323,37.5,360608,148250,886763,538377,270700,38900,2015
"Port Lavaca, TX Micro Area",51078,21666,38.1,1542,645,7994,5663,102800,38920,2015
"Port St. Lucie, FL Metro Area",46293,439592,46.4,49078,20137,169850,125375,145000,38940,2015
"Portsmouth, OH Micro Area",35903,78017,39.5,4569,2436,29700,20345,90200,39020,2015
"Pottsville, PA Micro Area",45535,146360,43.8,10436,4685,58554,43867,93000,39060,2015
"Prescott, AZ Metro Area",44748,215996,51.3,26159,11151,92310,64499,188200,39140,2015
"Price, UT Micro Area",46900,20927,35.1,1405,393,7798,5546,123900,39220,2015
"Prineville, OR Micro Area",37106,20956,48.1,1642,485,9079,6233,166900,39260,2015
"Providence-Warwick, RI-MA Metro Area",56849,1606424,40.1,200748,91937,622631,378517,250700,39300,2015
"Provo-Orem, UT Metro Area",61913,562357,24.5,69601,21822,151570,101921,227100,39340,2015
"Pueblo, CO Metro Area",41286,161519,38.8,14864,6684,62888,40369,138600,39380,2015
"Pullman, WA Micro Area",36631,46737,24.2,5766,2898,17399,7738,181800,39420,2015
"Punta Gorda, FL Metro Area",44244,165783,57.3,17598,7405,71856,56019,145700,39460,2015
"Quincy, IL-MO Micro Area",45726,77253,40.4,7059,2792,30729,21839,106800,39500,2015
"Racine, WI Metro Area",55584,194895,39.7,20737,8150,75183,52516,164600,39540,2015
"Raleigh, NC Metro Area",63363,1216711,35.8,222129,88846,450125,295478,210700,39580,2015
"Rapid City, SD Metro Area",51244,140860,37.8,17438,5923,56022,38598,162100,39660,2015
"Raymondville, TX Micro Area",26495,22002,32.3,864,212,5553,4298,49700,39700,2015
"Reading, PA Metro Area",55936,413965,39.7,41967,17258,153312,110223,168200,39740,2015
"Red Bluff, CA Micro Area",41001,63152,40.5,4105,1364,23704,16008,171500,39780,2015
"Redding, CA Metro Area",44620,178942,42.2,15910,5349,69375,43331,216600,39820,2015
"Red Wing, MN Micro Area",57062,46377,43.0,5445,1509,18793,14246,179200,39860,2015
"Reno, NV Metro Area",53030,438948,37.8,53945,20188,168112,96016,212600,39900,2015
"Rexburg, ID Micro Area",37272,50861,24.1,4866,1492,14782,8593,167900,39940,2015
"Richmond, IN Micro Area",38494,67866,40.9,4711,2620,27168,18596,92200,39980,2015
"Richmond, VA Metro Area",59919,1246215,38.2,178452,77133,468648,308241,213000,40060,2015
"Richmond-Berea, KY Micro Area",40828,102780,35.4,9337,4985,38685,24007,130200,40080,2015
"Rio Grande City, TX Micro Area",26172,62648,29.1,2281,786,16145,12138,65100,40100,2015
"Riverside-San Bernardino-Ontario, CA Metro Area",55092,4392801,33.5,349394,138923,1313557,819653,245900,40140,2015
"Riverton, WY Micro Area",52773,40755,38.2,3932,1236,15330,10875,186500,40180,2015
"Roanoke, VA Metro Area",50340,312216,42.1,38259,14091,128764,88893,169000,40220,2015
"Roanoke Rapids, NC Micro Area",31724,74418,43.6,4226,1657,30098,19474,85500,40260,2015
"Rochelle, IL Micro Area",54849,52397,41.5,4618,2029,20731,15732,140000,40300,2015
"Rochester, MN Metro Area",64897,211250,38.0,30492,11892,82939,62924,168100,40340,2015
"Rochester, NY Metro Area",52483,1083156,39.7,133382,79180,430459,290032,133500,40380,2015
"Rockford, IL Metro Area",49987,344290,39.0,31629,13857,132041,90213,121100,40420,2015
"Rockingham, NC Micro Area",32687,46046,39.9,2721,912,18461,11579,78600,40460,2015
"Rock Springs, WY Micro Area",69022,44772,33.6,3930,1134,16679,11841,190900,40540,2015
"Rocky Mount, NC Metro Area",39061,150002,40.6,11401,3671,57737,36218,100300,40580,2015
"Rolla, MO Micro Area",41618,45029,34.4,4261,2250,16672,10180,114500,40620,2015
"Rome, GA Metro Area",41549,96169,38.0,6844,2969,34874,21182,117100,40660,2015
"Roseburg, OR Micro Area",41312,107194,46.9,7890,3450,43798,29523,169700,40700,2015
"Roswell, NM Micro Area",40630,65811,34.8,4876,2037,23422,15611,99700,40740,2015
"Russellville, AR Micro Area",39071,84665,36.5,6667,2500,30332,20500,112500,40780,2015
"Ruston, LA Micro Area",33467,47349,27.4,5290,2733,17169,9232,126100,40820,2015
"Rutland, VT Micro Area",49372,60530,45.5,7832,3503,25459,17838,178500,40860,2015
"Sacramento--Roseville--Arden-Arcade, CA Metro Area",60003,2221525,36.6,296367,103961,797135,471937,286500,40900,2015
"Safford, AZ Micro Area",45964,37407,32.0,1845,949,10959,7752,123300,40940,2015
"Saginaw, MI Metro Area",43042,196479,40.3,17972,6452,77925,56270,92900,40980,2015
"St. Cloud, MN Metro Area",55603,191816,34.3,20582,6314,72897,51046,164000,41060,2015
"St. George, UT Metro Area",50774,148244,34.6,15589,6516,48920,33647,212600,41100,2015
"St. Joseph, MO-KS Metro Area",47140,127530,38.1,10889,4057,46849,31019,111500,41140,2015
"St. Louis, MO-IL Metro Area",55066,2801914,38.7,371645,174456,1104672,766918,157100,41180,2015
"St. Marys, GA Micro Area",52473,51445,31.6,4173,1959,18638,11388,151100,41220,2015
"Salem, OH Micro Area",44497,105987,43.2,7164,2765,42087,29930,101100,41400,2015
"Salem, OR Metro Area",49583,400523,36.1,39154,15470,142454,86426,191100,41420,2015
"Salina, KS Micro Area",48123,61783,38.0,6177,2384,24883,16768,118800,41460,2015
"Salinas, CA Metro Area",58783,428441,33.5,38266,15719,125402,61747,369100,41500,2015
"Salisbury, MD-DE Metro Area",52908,385983,43.6,39477,20216,147330,107113,210900,41540,2015
"Salt Lake City, UT Metro Area",62192,1139851,31.8,143832,52753,370523,247439,231000,41620,2015
"San Angelo, TX Metro Area",46887,116700,34.0,10839,3815,43483,26972,108600,41660,2015
"San Antonio-New Braunfels, TX Metro Area",53122,2286702,34.3,250943,98557,779381,486051,138400,41700,2015
"San Diego-Carlsbad, CA Metro Area",64309,3223096,35.1,470339,190165,1094157,579079,429600,41740,2015
"Sandpoint, ID Micro Area",42171,41066,47.2,4346,1361,17193,12499,211300,41760,2015
"Sandusky, OH Micro Area",48011,76141,44.0,7233,3095,31767,21798,131400,41780,2015
"Sanford, NC Micro Area",45608,59418,37.5,5761,1830,21206,14145,136900,41820,2015
"San Francisco-Oakland-Hayward, CA Metro Area",81552,4528894,38.7,878396,388461,1660221,890161,617000,41860,2015
"San Germán, PR Metro Area",15107,133534,40.9,14982,3104,45037,28775,105800,41900,2015
"San Jose-Sunnyvale-Santa Clara, CA Metro Area",95405,1925706,36.7,335703,200972,638661,363614,688500,41940,2015
"San Juan-Carolina-Caguas, PR Metro Area",21802,2263582,38.5,283000,79633,794242,548972,134100,41980,2015
"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",60691,276517,39.3,38026,14550,103576,59714,445700,42020,2015
"Santa Cruz-Watsonville, CA Metro Area",67256,269278,37.0,40356,17045,94802,54628,578800,42100,2015
"Santa Fe, NM Metro Area",54315,147108,44.4,21830,13464,61179,42266,275200,42140,2015
"Santa Isabel, PR Micro Area",15674,22913,35.5,2518,814,7727,5789,91800,42180,2015
"Santa Maria-Santa Barbara, CA Metro Area",63985,435850,33.6,51447,21555,142713,74083,465300,42200,2015
"Santa Rosa, CA Metro Area",64240,495078,40.8,73923,25770,187782,111590,436400,42220,2015
"Sault Ste. Marie, MI Micro Area",41993,38586,39.0,3102,1333,13997,9833,106300,42300,2015
"Savannah, GA Metro Area",50618,367071,34.6,45321,18996,134785,79241,168800,42340,2015
"Sayre, PA Micro Area",48987,62228,44.1,5112,1963,24358,18168,135900,42380,2015
"Scottsbluff, NE Micro Area",45933,38753,39.3,3802,1253,15643,10754,107400,42420,2015
"Scottsboro, AL Micro Area",37745,52860,42.2,2876,1373,20431,15025,98900,42460,2015
"Scranton--Wilkes-Barre--Hazleton, PA Metro Area",46298,561701,42.7,57090,25377,224620,152184,133000,42540,2015
"Searcy, AR Micro Area",42554,78660,36.2,5857,2703,29404,20158,108800,42620,2015
"Seattle-Tacoma-Bellevue, WA Metro Area",70475,3614361,37.0,618504,250996,1398003,837048,321400,42660,2015
"Sebastian-Vero Beach, FL Metro Area",45798,142866,50.7,17605,7636,57825,43168,157800,42680,2015
"Sebring, FL Metro Area",35093,98328,52.1,7951,3125,40397,30667,85200,42700,2015
"Sedalia, MO Micro Area",39928,42215,37.5,3205,1129,16131,10971,101400,42740,2015
"Selinsgrove, PA Micro Area",49917,40046,39.3,2653,1123,14442,10776,144700,42780,2015
"Selma, AL Micro Area",27306,42154,38.7,2240,1192,16413,9658,81500,42820,2015
"Seneca, SC Micro Area",41237,74949,44.3,7361,3493,30556,22644,147000,42860,2015
"Seneca Falls, NY Micro Area",49292,35144,42.3,2971,1698,13561,9806,97000,42900,2015
"Sevierville, TN Micro Area",42258,93617,42.2,6841,2832,36717,24420,159000,42940,2015
"Seymour, IN Micro Area",47000,43471,38.3,2879,1260,16614,12325,112200,42980,2015
"Sioux City, IA-NE-SD Metro Area",50650,168889,36.7,15335,5128,64185,44954,110900,43580,2015
"Sioux Falls, SD Metro Area",57889,242731,34.9,34534,10536,93950,63268,160300,43620,2015
"Snyder, TX Micro Area",56842,17238,36.0,1129,454,5832,4422,89100,43660,2015
"Somerset, KY Micro Area",34790,63635,42.0,3820,1855,25593,17669,106800,43700,2015
"Somerset, PA Micro Area",44587,76617,45.3,5613,2192,29619,23288,98800,43740,2015
"Sonora, CA Micro Area",50306,54079,48.6,5611,1899,22133,15129,259300,43760,2015
"South Bend-Mishawaka, IN-MI Metro Area",45650,319198,37.9,33422,14636,122106,86448,116100,43780,2015
"Spartanburg, SC Metro Area",42834,319365,38.6,29649,12526,121558,83799,118200,43900,2015
"Spearfish, SD Micro Area",45548,24645,41.5,3438,1147,10528,7038,180100,43940,2015
"Spencer, IA Micro Area",50389,16537,42.2,1741,373,7146,5323,110500,43980,2015
"Shawano, WI Micro Area",46677,46014,43.3,3332,1231,18216,13794,128300,43020,2015
"Shawnee, OK Micro Area",44688,71136,37.6,5875,1829,25996,17892,102700,43060,2015
"Sheboygan, WI Metro Area",53713,115226,41.3,12805,4449,46701,33009,148200,43100,2015
"Shelby, NC Micro Area",39453,97178,41.4,6456,2950,37453,25546,104400,43140,2015
"Shelbyville, TN Micro Area",41984,45986,36.6,2842,879,16721,11401,115700,43180,2015
"Shelton, WA Micro Area",50406,60791,45.4,5262,2023,23026,17719,204300,43220,2015
"Sheridan, WY Micro Area",55455,29738,42.2,4037,1397,12578,8589,228000,43260,2015
"Sherman-Denison, TX Metro Area",47952,122780,40.2,10704,4467,47215,31593,107000,43300,2015
"Show Low, AZ Micro Area",35921,107656,35.7,6035,2921,34129,23882,104400,43320,2015
"Shreveport-Bossier City, LA Metro Area",43551,445727,36.5,42732,16847,171125,109479,127600,43340,2015
"Sidney, OH Micro Area",54550,49067,38.9,3143,1786,18537,13138,130000,43380,2015
"Sierra Vista-Douglas, AZ Metro Area",45075,129647,40.0,12855,5859,48825,33186,143900,43420,2015
"Sikeston, MO Micro Area",39162,39061,39.7,2253,886,15247,10384,94300,43460,2015
"Silver City, NM Micro Area",38311,29119,46.5,2625,2046,12032,9005,132800,43500,2015
"Spirit Lake, IA Micro Area",57265,16967,48.7,2405,700,7804,5891,167800,44020,2015
"Spokane-Spokane Valley, WA Metro Area",49042,537348,38.1,62560,25371,212546,136430,182200,44060,2015
"Springfield, IL Metro Area",56399,211627,39.8,29914,12671,88029,61653,130700,44100,2015
"Springfield, MA Metro Area",52759,628800,38.0,69584,38545,235531,147690,214100,44140,2015
"Springfield, MO Metro Area",43123,448471,36.6,50057,19454,178510,112876,129500,44180,2015
"Springfield, OH Metro Area",43625,136827,41.0,10691,4760,54809,36310,103600,44220,2015
"Starkville, MS Micro Area",32485,49048,25.0,5319,2997,17483,9220,142100,44260,2015
"State College, PA Metro Area",52186,157823,30.3,19843,11249,57183,34606,197200,44300,2015
"Statesboro, GA Micro Area",36032,72386,26.3,6481,2831,26128,12967,129700,44340,2015
"Staunton-Waynesboro, VA Metro Area",49620,119396,43.0,12770,5085,47568,33456,183400,44420,2015
"Steamboat Springs, CO Micro Area",64963,23606,40.1,5807,1920,9431,6519,394600,44460,2015
"Stephenville, TX Micro Area",41416,40039,30.3,4201,1422,14572,8718,121700,44500,2015
"Sterling, CO Micro Area",42319,21928,37.6,1431,554,7966,5271,124700,44540,2015
"Sterling, IL Micro Area",47401,57525,42.7,4258,2013,23548,17731,99200,44580,2015
"Stevens Point, WI Micro Area",51613,70432,36.2,8734,3023,27768,19054,151700,44620,2015
"Stillwater, OK Micro Area",37667,79423,27.2,8953,4317,30164,15152,135600,44660,2015
"Stockton-Lodi, CA Metro Area",53274,708554,33.5,54524,17034,219073,124087,223000,44700,2015
"Storm Lake, IA Micro Area",48195,20507,35.9,1594,557,7635,5263,103900,44740,2015
"Sturgis, MI Micro Area",44449,61022,39.2,3668,1782,23270,17458,105900,44780,2015
"Sulphur Springs, TX Micro Area",44396,35645,39.2,2491,1070,13273,9431,92800,44860,2015
"Summerville, GA Micro Area",32913,25241,40.3,989,426,9364,6209,63900,44900,2015
"Summit Park, UT Micro Area",91773,38521,38.2,7731,3408,13927,10388,497300,44920,2015
"Sumter, SC Metro Area",41332,107777,35.8,8199,3896,40571,26485,107100,44940,2015
"Sunbury, PA Micro Area",42406,94006,43.8,6414,2676,39375,28038,104300,44980,2015
"Susanville, CA Micro Area",51555,32645,37.0,1925,615,9707,6315,172900,45000,2015
"Sweetwater, TX Micro Area",37102,15061,37.9,866,226,5599,3767,57200,45020,2015
"Syracuse, NY Metro Area",53534,661914,39.1,74845,43455,256229,172959,126700,45060,2015
"Tahlequah, OK Micro Area",38694,48097,34.8,4438,2085,16324,10912,108100,45140,2015
"Talladega-Sylacauga, AL Micro Area",34691,92464,41.6,4988,2336,35874,25859,91900,45180,2015
"Tallahassee, FL Metro Area",45344,374690,32.5,48550,23718,143900,82146,164700,45220,2015
"Tampa-St. Petersburg-Clearwater, FL Metro Area",47085,2888458,41.8,364842,140856,1145501,737411,144600,45300,2015
"Taos, NM Micro Area",36582,32943,46.8,4115,2016,13224,9534,216200,45340,2015
"Taylorville, IL Micro Area",45334,34200,42.0,2308,863,14013,10447,83800,45380,2015
"Terre Haute, IN Metro Area",42089,171925,38.1,13833,5869,64837,42850,88200,45460,2015
"Texarkana, TX-AR Metro Area",41206,149527,38.0,11074,3910,55634,36835,96400,45500,2015
"The Dalles, OR Micro Area",43422,25492,41.0,2057,903,9704,6263,174800,45520,2015
"The Villages, FL Metro Area",50350,108501,65.3,15679,8743,48039,43312,213900,45540,2015
"Thomaston, GA Micro Area",35774,26528,41.5,1241,695,10159,6470,85600,45580,2015
"Thomasville, GA Micro Area",36641,44824,39.4,3190,1608,17385,10420,123100,45620,2015
"Tiffin, OH Micro Area",45444,55929,39.0,3497,1486,21538,15358,96900,45660,2015
"Tifton, GA Micro Area",37653,40787,35.1,2217,1222,14127,8202,112400,45700,2015
"Toccoa, GA Micro Area",40315,25620,41.2,1443,908,9198,6618,101100,45740,2015
"Toledo, OH Metro Area",45350,607631,37.3,60147,28028,243939,154444,114700,45780,2015
"Topeka, KS Metro Area",51360,234167,39.7,27427,10611,93364,63232,120400,45820,2015
"Torrington, CT Micro Area",72061,186304,46.0,26350,14783,74518,57397,254600,45860,2015
"Traverse City, MI Micro Area",51125,146346,44.5,18503,9418,58726,46543,166000,45900,2015
"Trenton, NJ Metro Area",72804,370212,38.4,51208,31591,130546,84045,276500,45940,2015
"Troy, AL Micro Area",32825,33155,31.3,2785,1312,12786,7411,105500,45980,2015
"Truckee-Grass Valley, CA Micro Area",56521,98570,49.0,16003,5976,40993,29683,347000,46020,2015
"Tucson, AZ Metro Area",46162,998537,38.0,116367,57420,389658,238329,159900,46060,2015
"Tullahoma-Manchester, TN Micro Area",42447,100937,40.8,8055,3459,39926,28432,114700,46100,2015
"Tulsa, OK Metro Area",50023,962676,36.8,114670,36220,372665,244058,131400,46140,2015
"Tupelo, MS Micro Area",41190,139004,37.1,11052,4194,51688,37031,102300,46180,2015
"Tuscaloosa, AL Metro Area",43697,235570,33.1,23176,9668,82699,54112,146000,46220,2015
"Twin Falls, ID Micro Area",43523,102657,33.8,7450,2268,36641,24071,145500,46300,2015
"Tyler, TX Metro Area",46929,217552,36.1,23910,7804,78778,51618,130600,46340,2015
"Ukiah, CA Micro Area",42980,87544,42.2,9648,3098,34017,19679,308400,46380,2015
"Union City, TN-KY Micro Area",38012,37551,42.2,2585,1272,15233,10185,84000,46460,2015
"Urbana, OH Micro Area",50974,39393,41.2,2863,1064,15237,11195,123200,46500,2015
"Urban Honolulu, HI Metro Area",74460,984178,36.9,143924,48371,309602,168551,580200,46520,2015
"Utica-Rome, NY Metro Area",47695,297592,41.4,28030,14892,116974,78231,109900,46540,2015
"Uvalde, TX Micro Area",38568,26952,34.1,1870,498,8435,6205,77000,46620,2015
"Valdosta, GA Metro Area",36220,143291,31.0,10837,4671,51033,28036,122900,46660,2015
"Vallejo-Fairfield, CA Metro Area",66828,425753,37.3,50060,13776,143612,86079,279100,46700,2015
"Valley, AL Micro Area",34177,34079,43.0,1800,705,13787,9318,80800,46740,2015
"Van Wert, OH Micro Area",48060,28576,41.5,1842,1027,11355,8594,95800,46780,2015
"Vermillion, SD Micro Area",36608,14011,25.2,1647,808,5335,2748,135000,46820,2015
"Vernal, UT Micro Area",66815,35721,29.7,2408,635,10981,8365,189400,46860,2015
"Vernon, TX Micro Area",41630,13158,37.6,1132,252,5212,3411,69200,46900,2015
"Vicksburg, MS Micro Area",38044,57350,37.2,4867,2814,21607,14170,92800,46980,2015
"Victoria, TX Metro Area",51700,97509,36.4,7834,2683,35391,23844,119000,47020,2015
"Vidalia, GA Micro Area",34140,36178,35.9,2316,895,13821,8831,86000,47080,2015
"Vincennes, IN Micro Area",42725,38062,39.2,2422,1193,14779,9755,84700,47180,2015
"Vineland-Bridgeton, NJ Metro Area",49984,157035,36.9,11072,3235,50368,33402,162400,47220,2015
"Vineyard Haven, MA Micro Area",64222,17048,45.9,3203,1353,6007,4802,660800,47240,2015
"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",58852,1706878,35.4,206331,93522,631299,388635,233800,47260,2015
"Visalia-Porterville, CA Metro Area",42031,454033,30.3,24805,7467,133570,75685,162700,47300,2015
"Wabash, IN Micro Area",45649,32358,42.4,2428,1366,12901,9561,95100,47340,2015
"Waco, TX Metro Area",42231,258915,33.4,22218,7651,92187,54820,110800,47380,2015
"Wahpeton, ND-MN Micro Area",54020,22843,40.9,2373,523,9397,6818,106900,47420,2015
"Walla Walla, WA Metro Area",47238,63715,37.6,6809,3138,23382,15187,188700,47460,2015
"Wapakoneta, OH Micro Area",54274,45873,41.0,3602,1496,18193,13493,133300,47540,2015
"Warner Robins, GA Metro Area",50909,186246,35.2,16322,8285,67659,44013,130300,47580,2015
"Warren, PA Micro Area",44020,40962,46.2,3482,1483,17113,13113,89700,47620,2015
"Warrensburg, MO Micro Area",49792,54155,29.7,4922,2476,19971,12062,141400,47660,2015
"Kalamazoo-Portage, MI Metro Area",47167,332103,35.4,39822,18690,128708,86257,133000,28020,2015
"Kalispell, MT Micro Area",47851,93333,42.1,13266,3544,37106,26318,231500,28060,2015
"Kankakee, IL Metro Area",52110,112221,37.3,8391,4464,40880,28306,138700,28100,2015
"Kansas City, MO-KS Metro Area",57388,2055675,36.9,300486,124801,800071,525267,159500,28140,2015
"Kapaa, HI Micro Area",65101,69691,41.6,9184,3055,22405,13799,480600,28180,2015
"Kearney, NE Micro Area",53460,54507,33.5,7469,2188,21119,13500,145800,28260,2015
"Keene, NH Micro Area",57782,76430,42.0,10128,4548,30638,21732,188800,28300,2015
"Kendallville, IN Micro Area",49331,47546,37.9,3123,1067,18101,13592,113000,28340,2015
"Kennett, MO Micro Area",31077,31562,39.8,1420,648,12623,7964,67500,28380,2015
"Kennewick-Richland, WA Metro Area",59332,271373,33.2,26868,11190,92155,62103,178400,28420,2015
"Kerrville, TX Micro Area",43810,50149,47.9,6644,2392,20316,14150,158200,28500,2015
"Ketchikan, AK Micro Area",64222,13699,38.7,1465,487,5267,3096,252500,28540,2015
"Key West, FL Micro Area",57290,75901,46.8,11307,4600,28910,17675,386400,28580,2015
"Kill Devil Hills, NC Micro Area",52591,39015,44.9,5328,1767,16420,11261,268600,28620,2015
"Killeen-Temple, TX Metro Area",50288,422388,30.6,36329,13017,139178,78557,123600,28660,2015
"Kingsport-Bristol-Bristol, TN-VA Metro Area",39682,308200,44.2,28063,11079,129358,94955,119200,28700,2015
"Kingston, NY Metro Area",58918,181300,43.1,21232,13416,69474,47908,222800,28740,2015
"Kingsville, TX Micro Area",38191,32594,28.0,3026,1250,11051,5816,80800,28780,2015
"Kinston, NC Micro Area",34717,58782,42.1,3525,1294,23335,14083,92500,28820,2015
"Kirksville, MO Micro Area",37514,29955,29.9,2290,1343,11357,6910,104300,28860,2015
"Klamath Falls, OR Micro Area",40336,65972,42.5,5767,2228,27188,17626,151500,28900,2015
"Knoxville, TN Metro Area",45660,852159,40.4,96929,40197,341889,234048,150800,28940,2015
"Laredo, TX Metro Area",38862,263251,28.3,16999,5592,69668,43933,109500,29700,2015
"Las Cruces, NM Metro Area",38853,213963,32.4,20691,10562,74762,48445,138100,29740,2015
"Las Vegas, NM Micro Area",29237,28668,42.5,2056,1361,10788,7783,121200,29780,2015
"Las Vegas-Henderson-Paradise, NV Metro Area",51575,2035572,36.4,205005,71400,724446,380425,170400,29820,2015
"Laurel, MS Micro Area",36032,84864,37.5,5637,3059,31434,23655,82200,29860,2015
"Laurinburg, NC Micro Area",30958,35932,39.1,2391,918,12996,8196,79100,29900,2015
"Lawrence, KS Metro Area",50939,114967,28.8,17035,9455,43729,22806,179800,29940,2015
"Lawrenceburg, TN Micro Area",37814,42226,39.9,2216,986,16104,12059,98600,29980,2015
"Kokomo, IN Metro Area",44226,82765,41.5,6923,3064,34413,23731,95700,29020,2015
"Laconia, NH Micro Area",62159,60399,46.1,8412,3364,24597,18434,219600,29060,2015
"La Crosse-Onalaska, WI-MN Metro Area",51001,135860,36.6,16407,6135,54231,36449,157100,29100,2015
"Lafayette, LA Metro Area",47449,480148,35.1,45546,13505,178790,123158,132300,29180,2015
"Lafayette-West Lafayette, IN Metro Area",46582,209718,29.4,21920,10526,78978,44467,128100,29200,2015
"La Grande, OR Micro Area",43822,25745,40.0,2600,915,10130,6467,163200,29260,2015
"LaGrange, GA Micro Area",41489,68867,36.1,4870,2256,24645,14265,116300,29300,2015
"Lake Charles, LA Metro Area",45878,202593,36.4,18915,5980,77933,54047,123700,29340,2015
"Lake City, FL Micro Area",41926,67806,40.4,4179,2052,23708,16917,103500,29380,2015
"Lake Havasu City-Kingman, AZ Metro Area",38488,203362,49.2,11469,4336,80832,54220,123200,29420,2015
"Lakeland-Winter Haven, FL Metro Area",43162,626676,40.3,54930,19276,221381,152336,107300,29460,2015
"Lamesa, TX Micro Area",41095,13542,33.4,723,222,4232,3046,62100,29500,2015
"Lancaster, PA Metro Area",57721,530216,38.4,57531,22844,195330,134548,189200,29540,2015
"Lansing-East Lansing, MI Metro Area",50421,468737,35.0,56443,25986,182907,118016,130100,29620,2015
"Laramie, WY Micro Area",42834,37565,26.6,5605,2637,15662,7591,216100,29660,2015
"Lawton, OK Metro Area",46245,131643,32.0,11464,3890,45669,25725,113400,30020,2015
"Lebanon, MO Micro Area",39712,35514,39.8,2217,870,13545,9491,103400,30060,2015
"Lebanon, PA Metro Area",55499,135776,41.1,11167,5217,52267,36836,163800,30140,2015
"Levelland, TX Micro Area",50665,23322,32.8,1594,506,8089,5504,81600,30220,2015
"Lewisburg, PA Micro Area",49803,44958,38.6,3745,1443,14916,10670,160200,30260,2015
"Lewisburg, TN Micro Area",42661,31159,39.4,2204,466,11968,8715,112300,30280,2015
"Lewiston, ID-WA Metro Area",47060,61819,42.6,6595,1958,25437,17521,169000,30300,2015
"Lewiston-Auburn, ME Metro Area",47537,107393,40.6,10296,3485,44636,28372,151100,30340,2015
"Lewistown, PA Micro Area",41288,46675,43.5,2669,877,18714,13178,97800,30380,2015
"Lexington, NE Micro Area",48739,26045,37.0,1690,606,9544,6493,90200,30420,2015
"Lexington-Fayette, KY Metro Area",50921,489799,35.6,66171,30612,194327,113611,164800,30460,2015
"Liberal, KS Micro Area",47134,23274,29.4,1124,354,7480,5060,87100,30580,2015
"Lima, OH Metro Area",44103,105196,38.1,7015,3564,39986,26883,105400,30620,2015
"Lincoln, IL Micro Area",50539,29956,39.7,2564,803,10711,7263,98900,30660,2015
"Lincoln, NE Metro Area",52177,315078,33.1,45958,16025,124015,74366,152600,30700,2015
"Little Rock-North Little Rock-Conway, AR Metro Area",49112,722684,36.2,87533,32724,276358,179340,139000,30780,2015
"Lock Haven, PA Micro Area",45078,39614,38.1,2834,1076,14796,10549,117400,30820,2015
"Logan, UT-ID Metro Area",50300,130363,25.5,15128,5088,39921,26639,188400,30860,2015
"Logan, WV Micro Area",36763,35760,42.6,1421,557,14043,10662,82100,30880,2015
"Logansport, IN Micro Area",42290,38476,40.1,2373,985,14555,10975,82400,30900,2015
"London, KY Micro Area",32428,127354,38.3,5968,3471,48741,32631,85100,30940,2015
"Longview, TX Metro Area",47066,216731,37.2,17437,5578,77215,51755,111900,30980,2015
"Manitowoc, WI Micro Area",48398,80521,44.2,8127,2430,33927,25502,126700,31820,2015
"Mankato-North Mankato, MN Metro Area",53437,98211,31.8,12884,3734,37476,25266,165500,31860,2015
"Mansfield, OH Metro Area",41877,122312,41.3,8937,3405,48103,33004,102500,31900,2015
"Marietta, OH Micro Area",43509,61351,43.6,5113,1896,25064,18837,110700,31930,2015
"Marinette, WI-MI Micro Area",42056,65004,47.3,4943,1447,28998,22231,103500,31940,2015
"Marion, IN Micro Area",40294,68896,40.0,4771,2313,26477,18451,82800,31980,2015
"Longview, WA Metro Area",47452,102338,41.2,6857,3402,39763,26091,175300,31020,2015
"Los Alamos, NM Micro Area",101934,17939,43.5,3168,2177,7615,5649,274200,31060,2015
"Los Angeles-Long Beach-Anaheim, CA Metro Area",60705,13154457,35.9,1823552,646046,4272422,2082030,470300,31080,2015
"Louisville/Jefferson County, KY-IN Metro Area",51205,1261936,38.6,141251,68042,492904,331060,148900,31140,2015
"Lubbock, TX Metro Area",45807,302553,30.9,30384,11510,111917,64228,110100,31180,2015
"Ludington, MI Micro Area",42024,28711,45.7,2593,1205,12248,9192,119900,31220,2015
"Lufkin, TX Micro Area",44223,87748,36.4,5700,2345,30583,20178,87100,31260,2015
"Lumberton, NC Micro Area",30608,134871,35.2,7653,2292,45773,28886,70200,31300,2015
"Lynchburg, VA Metro Area",47770,256989,39.9,26720,11301,99343,70208,162900,31340,2015
"Macomb, IL Micro Area",40314,32009,30.7,3399,1781,12129,7725,89900,31380,2015
"Macon, GA Metro Area",39501,231517,37.7,20121,8702,84578,51821,118900,31420,2015
"Madera, CA Metro Area",45073,153187,33.5,8876,2503,43159,26275,189700,31460,2015
"Madison, IN Micro Area",45718,32453,40.7,2341,1168,12694,9120,112100,31500,2015
